,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,s
883,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.883,0.883,0.25,0,0.31983605206995513,738.0612411760285
884,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.884,0.884,0.25,0,0.31983605206995513,738.0612411760285
885,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.885,0.885,0.25,0,0.31983605206995513,738.0612411760285
886,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.886,0.886,0.25,0,0.31983605206995513,738.0612411760285
887,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.887,0.887,0.25,0,0.31983605206995513,738.0612411760285
888,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.888,0.888,0.25,0,0.31983605206995513,738.0612411760285
889,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.889,0.889,0.25,0,0.31983605206995513,738.0612411760285
890,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.89,0.89,0.25,0,0.31983605206995513,738.0612411760285
891,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.891,0.891,0.25,0,0.31983605206995513,738.0612411760285
892,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.892,0.892,0.25,0,0.31983605206995513,738.0612411760285
893,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.893,0.893,0.25,0,0.31983605206995513,738.0612411760285
894,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.894,0.894,0.25,0,0.31983605206995513,738.0612411760285
895,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.895,0.895,0.25,0,0.31983605206995513,738.0612411760285
896,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.896,0.896,0.25,0,0.31983605206995513,738.0612411760285
897,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.897,0.897,0.25,0,0.31983605206995513,738.0612411760285
898,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.898,0.898,0.25,0,0.31983605206995513,738.0612411760285
899,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.899,0.899,0.25,0,0.31983605206995513,738.0612411760285
900,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.9,0.9,0.25,0,0.31983605206995513,738.0612411760285
901,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.901,0.901,0.25,0,0.31983605206995513,738.0612411760285
902,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.902,0.902,0.25,0,0.31983605206995513,738.0612411760285
903,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.903,0.903,0.25,0,0.31983605206995513,738.0612411760285
904,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.904,0.904,0.25,0,0.31983605206995513,738.0612411760285
905,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.905,0.905,0.25,0,0.31983605206995513,738.0612411760285
906,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.906,0.906,0.25,0,0.31983605206995513,738.0612411760285
907,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.907,0.907,0.25,0,0.31983605206995513,738.0612411760285
908,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.908,0.908,0.25,0,0.31983605206995513,738.0612411760285
909,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.909,0.909,0.25,0,0.31983605206995513,738.0612411760285
910,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.91,0.91,0.25,0,0.31983605206995513,738.0612411760285
911,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.911,0.911,0.25,0,0.31983605206995513,738.0612411760285
912,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.912,0.912,0.25,0,0.31983605206995513,738.0612411760285
913,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.913,0.913,0.25,0,0.31983605206995513,738.0612411760285
914,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.914,0.914,0.25,0,0.31983605206995513,738.0612411760285
915,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.915,0.915,0.25,0,0.31983605206995513,738.0612411760285
916,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.916,0.916,0.25,0,0.31983605206995513,738.0612411760285
917,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.917,0.917,0.25,0,0.31983605206995513,738.0612411760285
918,114.14,41834000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39841,558.53,1,0.918,0.918,0.25,0,0.31983605206995513,738.0612411760285
919,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.919,0.919,0.25,0,0.31983605206995513,738.0612411760285
920,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.92,0.92,0.25,0,0.31983605206995513,738.0612411760285
921,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.921,0.921,0.25,0,0.31983605206995513,738.0612411760285
922,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.922,0.922,0.25,0,0.31983605206995513,738.0612411760285
923,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.923,0.923,0.25,0,0.31983605206995513,738.0612411760285
924,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.924,0.924,0.25,0,0.31983605206995513,738.0612411760285
925,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.925,0.925,0.25,0,0.31983605206995513,738.0612411760285
926,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.926,0.926,0.25,0,0.31983605206995513,738.0612411760285
927,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.927,0.927,0.25,0,0.31983605206995513,738.0612411760285
928,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.928,0.928,0.25,0,0.31983605206995513,738.0612411760285
929,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.929,0.929,0.25,0,0.31983605206995513,738.0612411760285
930,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.93,0.93,0.25,0,0.31983605206995513,738.0612411760285
931,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.931,0.931,0.25,0,0.31983605206995513,738.0612411760285
932,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.932,0.932,0.25,0,0.31983605206995513,738.0612411760285
933,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.933,0.933,0.25,0,0.31983605206995513,738.0612411760285
934,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.934,0.934,0.25,0,0.31983605206995513,738.0612411760285
935,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.935,0.935,0.25,0,0.31983605206995513,738.0612411760285
936,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.936,0.936,0.25,0,0.31983605206995513,738.0612411760285
937,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.937,0.937,0.25,0,0.31983605206995513,738.0612411760285
938,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.938,0.938,0.25,0,0.31983605206995513,738.0612411760285
939,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.939,0.939,0.25,0,0.31983605206995513,738.0612411760285
940,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.94,0.94,0.25,0,0.31983605206995513,738.0612411760285
941,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.941,0.941,0.25,0,0.31983605206995513,738.0612411760285
942,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.942,0.942,0.25,0,0.31983605206995513,738.0612411760285
943,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.943,0.943,0.25,0,0.31983605206995513,738.0612411760285
944,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.944,0.944,0.25,0,0.31983605206995513,738.0612411760285
945,114.14,41834000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39841,558.53,1,0.945,0.945,0.25,0,0.31983605206995513,738.0612411760285
946,114.14,41834000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39841,558.53,1,0.946,0.946,0.25,0,0.31983605206995513,738.0612411760285
947,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39841,558.53,1,0.947,0.947,0.25,0,0.31983605206995513,738.0612411760285
948,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39841,558.53,1,0.948,0.948,0.25,0,0.31983605206995513,738.0612411760285
949,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.53,1,0.949,0.949,0.25,0,0.31983605206995513,738.0612411760285
950,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.53,1,0.95,0.95,0.25,0,0.31983605206995513,738.0612411760285
951,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.53,1,0.951,0.951,0.25,0,0.31983605206995513,738.0612411760285
952,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.53,1,0.952,0.952,0.25,0,0.31983605206995513,738.0612411760285
953,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.52,1,0.953,0.953,0.25,0,0.31983605206995513,738.0612411760285
954,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.52,1,0.954,0.954,0.25,0,0.31983605206995513,738.0612411760285
955,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.52,1,0.955,0.955,0.25,0,0.31983605206995513,738.0612411760285
956,114.14,41833000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39842,558.52,1,0.956,0.956,0.25,0,0.31983605206995513,738.0612411760285
957,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39842,558.52,1,0.957,0.957,0.25,0,0.31983605206995513,738.0612411760285
958,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39842,558.52,1,0.958,0.958,0.25,0,0.31983605206995513,738.0612411760285
959,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39842,558.52,1,0.959,0.959,0.25,0,0.31983605206995513,738.0612411760285
960,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39843,558.52,1,0.96,0.96,0.25,0,0.31983605206995513,738.0612411760285
961,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39843,558.52,1,0.961,0.961,0.25,0,0.31983605206995513,738.0612411760285
962,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39843,558.52,1,0.962,0.962,0.25,0,0.31983605206995513,738.0612411760285
963,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39843,558.52,1,0.963,0.963,0.25,0,0.31983605206995513,738.0612411760285
964,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39843,558.52,1,0.964,0.964,0.25,0,0.31983605206995513,738.0612411760285
965,114.14,41833000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39843,558.52,1,0.965,0.965,0.25,0,0.31983605206995513,738.0612411760285
966,114.14,41833000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39843,558.52,1,0.966,0.966,0.25,0,0.31983605206995513,738.0612411760285
967,114.14,41833000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39843,558.52,1,0.967,0.967,0.25,0,0.31983605206995513,738.0612411760285
968,114.14,41833000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39843,558.52,1,0.968,0.968,0.25,0,0.31983605206995513,738.0612411760285
969,114.14,41833000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39843,558.52,1,0.969,0.969,0.25,0,0.31983605206995513,738.0612411760285
970,114.14,41832000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39843,558.52,1,0.97,0.97,0.25,0,0.31983605206995513,738.0612411760285
971,114.14,41832000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39844,558.52,1,0.971,0.971,0.25,0,0.31983605206995513,738.0612411760285
972,114.14,41832000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39844,558.52,1,0.972,0.972,0.25,0,0.31983605206995513,738.0612411760285
973,114.14,41832000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39844,558.52,1,0.973,0.973,0.25,0,0.31983605206995513,738.0612411760285
974,114.14,41832000.0,1.5178,11618,-3319.4,0,1205800.0,-0.39844,558.52,1,0.974,0.974,0.25,0,0.31983605206995513,738.0612411760285
975,114.14,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.975,0.975,0.25,0,0.31983605206995513,738.0612411760285
976,114.14,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.976,0.976,0.25,0,0.31983605206995513,738.0612411760285
977,114.14,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.977,0.977,0.25,0,0.31983605206995513,738.0612411760285
978,114.14,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.978,0.978,0.25,0,0.31983605206995513,738.0612411760285
979,114.14,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.979,0.979,0.25,0,0.31983605206995513,738.0612411760285
980,114.14,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.98,0.98,0.25,0,0.31983605206995513,738.0612411760285
981,114.13,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39844,558.52,1,0.981,0.981,0.25,0,0.31994791655494736,738.0612411760285
982,114.13,41832000.0,1.5178,11618,-3319.3,0,1205800.0,-0.39845,558.52,1,0.982,0.982,0.25,0,0.31994791655494736,738.0612411760285
983,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.983,0.983,0.25,0,0.31994791655494736,738.0612411760285
984,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.984,0.984,0.25,0,0.31994791655494736,738.0612411760285
985,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.985,0.985,0.25,0,0.31994791655494736,738.0612411760285
986,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.986,0.986,0.25,0,0.31994791655494736,738.0612411760285
987,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.987,0.987,0.25,0,0.31994791655494736,738.0612411760285
988,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.988,0.988,0.25,0,0.31994791655494736,738.0612411760285
989,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.989,0.989,0.25,0,0.31994791655494736,738.0612411760285
990,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.99,0.99,0.25,0,0.31994791655494736,738.0612411760285
991,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.991,0.991,0.25,0,0.31994791655494736,738.0612411760285
992,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.992,0.992,0.25,0,0.31994791655494736,738.0612411760285
993,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.993,0.993,0.25,0,0.31994791655494736,738.0612411760285
994,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.994,0.994,0.25,0,0.31994791655494736,738.0612411760285
995,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.995,0.995,0.25,0,0.31994791655494736,738.0612411760285
996,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.996,0.996,0.25,0,0.31994791655494736,738.0612411760285
997,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.997,0.997,0.25,0,0.31994791655494736,738.0612411760285
998,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.998,0.998,0.25,0,0.31994791655494736,738.0612411760285
999,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39845,558.52,1,0.999,0.999,0.25,0,0.31994791655494736,738.0612411760285
1000,114.13,41832000.0,1.5178,11618,-3319.2,0,1205800.0,-0.39846,558.52,1,1.0,1.0,0.25,0,0.31994791655494736,738.0612411760285
