"<greek>m</greek>","<greek>m</greek><sub>t</sub>","C<sub>f</sub>_x","C<sub>f</sub>_y","C<sub>p</sub>","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Mach","Pressure","Temperature","h","p","y<sup>+</sup>","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.716e-05,1.2011e-11,0,0,-3.2191e+17,61.888,3174.1,0.26872,2.0846e+07,2.6698e-10,1375.6,0.54795,8.1609e+05,539.65,0,0.90275,0,1,0.063804,0.063804,0,0
1.716e-05,1.1995e-11,0,0,-3.2431e+17,61.813,3183,0.25848,2.082e+07,2.6846e-10,1383.5,0.54988,8.1543e+05,539.63,0,0.90203,0,1,0.063927,0.063927,0,0
1.716e-05,1.1979e-11,0,0,-3.2672e+17,61.738,3192,0.24825,2.0795e+07,2.6995e-10,1391.3,0.5518,8.1478e+05,539.61,0,0.9013,0,1,0.06405,0.06405,0,0
1.716e-05,1.1964e-11,0,0,-3.2918e+17,61.661,3200.9,0.23983,2.0768e+07,2.7148e-10,1399.1,0.55374,8.141e+05,539.59,0,0.90056,0,1,0.064173,0.064173,0,0
1.716e-05,1.195e-11,0,0,-3.317e+17,61.583,3209.9,0.23281,2.0742e+07,2.7304e-10,1407.1,0.5557,8.1342e+05,539.57,0,0.8998,0,1,0.064296,0.064296,0,0
1.716e-05,1.1936e-11,0,0,-3.3421e+17,61.506,3218.9,0.22578,2.0715e+07,2.7461e-10,1415,0.55766,8.1273e+05,539.55,0,0.89904,0,1,0.064419,0.064419,0,0
1.716e-05,1.1922e-11,0,0,-3.3672e+17,61.428,3227.9,0.21876,2.0689e+07,2.7618e-10,1423,0.55962,8.1204e+05,539.54,0,0.89828,0,1,0.064542,0.064542,0,0
1.716e-05,1.1908e-11,0,0,-3.3923e+17,61.35,3236.9,0.21173,2.0662e+07,2.7775e-10,1430.9,0.56158,8.1136e+05,539.52,0,0.89752,0,1,0.064665,0.064665,0,0
1.716e-05,1.1894e-11,0,0,-3.4175e+17,61.272,3245.8,0.2047,2.0636e+07,2.7931e-10,1438.9,0.56354,8.1067e+05,539.5,0,0.89676,0,1,0.064788,0.064788,0,0
1.716e-05,1.1881e-11,0,0,-3.4435e+17,61.192,3254.8,0.22427,2.0608e+07,2.8091e-10,1446.8,0.56553,8.0996e+05,539.48,0,0.89597,0,1,0.064911,0.064911,0,0
1.716e-05,1.1868e-11,0,0,-3.4696e+17,61.111,3263.7,0.24676,2.0581e+07,2.8252e-10,1454.8,0.56752,8.0925e+05,539.46,0,0.89518,0,1,0.065034,0.065034,0,0
1.716e-05,1.1855e-11,0,0,-3.4958e+17,61.031,3272.7,0.26925,2.0553e+07,2.8412e-10,1462.7,0.56951,8.0853e+05,539.44,0,0.89439,0,1,0.065157,0.065157,0,0
1.716e-05,1.1841e-11,0,0,-3.5219e+17,60.95,3281.6,0.29175,2.0526e+07,2.8572e-10,1470.7,0.5715,8.0782e+05,539.42,0,0.8936,0,1,0.06528,0.06528,0,0
1.716e-05,1.1828e-11,0,0,-3.5481e+17,60.87,3290.6,0.31424,2.0498e+07,2.8733e-10,1478.6,0.57349,8.071e+05,539.4,0,0.89282,0,1,0.065402,0.065402,0,0
1.716e-05,1.1815e-11,0,0,-3.5744e+17,60.788,3299.5,0.32806,2.0471e+07,2.8895e-10,1486.6,0.57548,8.0638e+05,539.38,0,0.89202,0,1,0.065525,0.065525,0,0
1.716e-05,1.1805e-11,0,0,-3.6016e+17,60.705,3308.4,0.31334,2.0442e+07,2.9065e-10,1494.6,0.57751,8.0564e+05,539.36,0,0.8912,0,1,0.065648,0.065648,0,0
1.716e-05,1.1794e-11,0,0,-3.6288e+17,60.622,3317.4,0.29861,2.0414e+07,2.9235e-10,1502.6,0.57953,8.049e+05,539.34,0,0.89038,0,1,0.065771,0.065771,0,0
1.716e-05,1.1784e-11,0,0,-3.656e+17,60.539,3326.3,0.28389,2.0385e+07,2.9405e-10,1510.7,0.58155,8.0416e+05,539.32,0,0.88955,0,1,0.065894,0.065894,0,0
1.716e-05,1.1773e-11,0,0,-3.6832e+17,60.456,3335.2,0.26916,2.0357e+07,2.9574e-10,1518.7,0.58357,8.0341e+05,539.3,0,0.88873,0,1,0.066017,0.066017,0,0
1.716e-05,1.1762e-11,0,0,-3.7104e+17,60.372,3344.1,0.25443,2.0329e+07,2.9744e-10,1526.7,0.58559,8.0267e+05,539.28,0,0.88791,0,1,0.06614,0.06614,0,0
1.716e-05,1.1752e-11,0,0,-3.7382e+17,60.287,3353,0.24735,2.03e+07,2.9918e-10,1534.7,0.58763,8.0191e+05,539.26,0,0.88707,0,1,0.066263,0.066263,0,0
1.716e-05,1.1742e-11,0,0,-3.7665e+17,60.201,3361.9,0.24615,2.027e+07,3.0094e-10,1542.8,0.58969,8.0114e+05,539.24,0,0.88622,0,1,0.066386,0.066386,0,0
1.716e-05,1.1733e-11,0,0,-3.7948e+17,60.115,3370.8,0.24495,2.0241e+07,3.0271e-10,1550.9,0.59174,8.0037e+05,539.21,0,0.88536,0,1,0.066509,0.066509,0,0
1.716e-05,1.1723e-11,0,0,-3.8231e+17,60.029,3379.7,0.24375,2.0212e+07,3.0447e-10,1559,0.5938,7.9959e+05,539.19,0,0.88451,0,1,0.066632,0.066632,0,0
1.716e-05,1.1713e-11,0,0,-3.8514e+17,59.943,3388.6,0.24255,2.0182e+07,3.0624e-10,1567.1,0.59586,7.9882e+05,539.17,0,0.88365,0,1,0.066755,0.066755,0,0
1.716e-05,1.1704e-11,0,0,-3.8797e+17,59.857,3397.5,0.24135,2.0153e+07,3.08e-10,1575.2,0.59791,7.9805e+05,539.15,0,0.8828,0,1,0.066878,0.066878,0,0
1.716e-05,1.1695e-11,0,0,-3.909e+17,59.769,3406.3,0.25273,2.0123e+07,3.0983e-10,1583.3,0.6,7.9725e+05,539.13,0,0.88191,0,1,0.067001,0.067001,0,0
1.716e-05,1.1687e-11,0,0,-3.9384e+17,59.68,3415.2,0.26554,2.0093e+07,3.1167e-10,1591.4,0.60209,7.9644e+05,539.11,0,0.88102,0,1,0.067124,0.067124,0,0
1.716e-05,1.1679e-11,0,0,-3.9679e+17,59.591,3424,0.27836,2.0062e+07,3.135e-10,1599.5,0.60418,7.9564e+05,539.08,0,0.88013,0,1,0.067247,0.067247,0,0
1.716e-05,1.1671e-11,0,0,-3.9973e+17,59.502,3432.8,0.29117,2.0032e+07,3.1534e-10,1607.6,0.60627,7.9484e+05,539.06,0,0.87924,0,1,0.067369,0.067369,0,0
1.716e-05,1.1663e-11,0,0,-4.0267e+17,59.413,3441.7,0.30398,2.0002e+07,3.1718e-10,1615.7,0.60836,7.9403e+05,539.04,0,0.87836,0,1,0.067492,0.067492,0,0
1.716e-05,1.1656e-11,0,0,-4.0564e+17,59.324,3450.5,0.31578,1.9971e+07,3.1903e-10,1623.8,0.61046,7.9322e+05,539.02,0,0.87746,0,1,0.067615,0.067615,0,0
1.716e-05,1.1648e-11,0,0,-4.0871e+17,59.232,3459.3,0.32416,1.994e+07,3.2093e-10,1631.9,0.61258,7.9238e+05,538.99,0,0.87653,0,1,0.067738,0.067738,0,0
1.716e-05,1.1641e-11,0,0,-4.1177e+17,59.14,3468.1,0.33255,1.9908e+07,3.2284e-10,1640,0.61471,7.9155e+05,538.97,0,0.8756,0,1,0.067861,0.067861,0,0
1.716e-05,1.1634e-11,0,0,-4.1484e+17,59.048,3476.9,0.34093,1.9877e+07,3.2475e-10,1648.2,0.61684,7.9071e+05,538.95,0,0.87468,0,1,0.067984,0.067984,0,0
1.716e-05,1.1627e-11,0,0,-4.1791e+17,58.956,3485.7,0.34931,1.9846e+07,3.2665e-10,1656.3,0.61896,7.8987e+05,538.93,0,0.87375,0,1,0.068107,0.068107,0,0
1.716e-05,1.1619e-11,0,0,-4.2097e+17,58.864,3494.5,0.3577,1.9814e+07,3.2856e-10,1664.5,0.62109,7.8903e+05,538.9,0,0.87283,0,1,0.06823,0.06823,0,0
1.716e-05,1.1613e-11,0,0,-4.241e+17,58.77,3503.2,0.36766,1.9783e+07,3.3049e-10,1672.6,0.62323,7.8818e+05,538.88,0,0.87188,0,1,0.068353,0.068353,0,0
1.716e-05,1.1606e-11,0,0,-4.2728e+17,58.676,3511.9,0.37886,1.975e+07,3.3245e-10,1680.7,0.62539,7.8731e+05,538.86,0,0.87092,0,1,0.068476,0.068476,0,0
1.716e-05,1.16e-11,0,0,-4.3046e+17,58.581,3520.6,0.39006,1.9718e+07,3.3441e-10,1688.8,0.62754,7.8644e+05,538.83,0,0.86996,0,1,0.068599,0.068599,0,0
1.716e-05,1.1593e-11,0,0,-4.3364e+17,58.487,3529.3,0.40125,1.9686e+07,3.3637e-10,1696.9,0.6297,7.8557e+05,538.81,0,0.869,0,1,0.068722,0.068722,0,0
1.716e-05,1.1587e-11,0,0,-4.3682e+17,58.392,3537.9,0.41245,1.9653e+07,3.3833e-10,1705,0.63185,7.8471e+05,538.78,0,0.86804,0,1,0.068845,0.068845,0,0
1.716e-05,1.158e-11,0,0,-4.4e+17,58.297,3546.6,0.42364,1.9621e+07,3.4029e-10,1713.1,0.63401,7.8384e+05,538.76,0,0.86708,0,1,0.068968,0.068968,0,0
1.716e-05,1.1576e-11,0,0,-4.4329e+17,58.2,3555.2,0.40866,1.9588e+07,3.4234e-10,1721.1,0.63619,7.8294e+05,538.74,0,0.86608,0,1,0.069091,0.069091,0,0
1.716e-05,1.1571e-11,0,0,-4.4659e+17,58.103,3563.8,0.39059,1.9555e+07,3.444e-10,1729.2,0.63837,7.8204e+05,538.71,0,0.86509,0,1,0.069214,0.069214,0,0
1.716e-05,1.1567e-11,0,0,-4.4988e+17,58.005,3572.3,0.37251,1.9522e+07,3.4646e-10,1737.3,0.64055,7.8114e+05,538.69,0,0.86409,0,1,0.069336,0.069336,0,0
1.716e-05,1.1563e-11,0,0,-4.5318e+17,57.908,3580.9,0.35443,1.9488e+07,3.4852e-10,1745.4,0.64274,7.8024e+05,538.66,0,0.8631,0,1,0.069459,0.069459,0,0
1.716e-05,1.1558e-11,0,0,-4.5648e+17,57.81,3589.5,0.33636,1.9455e+07,3.5058e-10,1753.4,0.64492,7.7934e+05,538.64,0,0.8621,0,1,0.069582,0.069582,0,0
1.716e-05,1.1554e-11,0,0,-4.5981e+17,57.712,3598,0.32113,1.9422e+07,3.5266e-10,1761.5,0.64711,7.7843e+05,538.61,0,0.86109,0,1,0.069705,0.069705,0,0
1.716e-05,1.1551e-11,0,0,-4.6323e+17,57.612,3606.5,0.31564,1.9388e+07,3.548e-10,1769.6,0.64933,7.7749e+05,538.59,0,0.86006,0,1,0.069828,0.069828,0,0
1.716e-05,1.1547e-11,0,0,-4.6666e+17,57.511,3615,0.31015,1.9353e+07,3.5695e-10,1777.7,0.65155,7.7656e+05,538.56,0,0.85902,0,1,0.069951,0.069951,0,0
1.716e-05,1.1543e-11,0,0,-4.7008e+17,57.411,3623.5,0.30466,1.9319e+07,3.5909e-10,1785.8,0.65378,7.7562e+05,538.54,0,0.85799,0,1,0.070074,0.070074,0,0
1.716e-05,1.154e-11,0,0,-4.7351e+17,57.311,3631.9,0.29917,1.9285e+07,3.6123e-10,1793.9,0.656,7.7469e+05,538.51,0,0.85696,0,1,0.070197,0.070197,0,0
1.716e-05,1.1536e-11,0,0,-4.7693e+17,57.21,3640.4,0.29367,1.9251e+07,3.6337e-10,1802,0.65822,7.7375e+05,538.48,0,0.85592,0,1,0.07032,0.07032,0,0
1.716e-05,1.1533e-11,0,0,-4.8043e+17,57.108,3648.8,0.30776,1.9216e+07,3.6554e-10,1810,0.66046,7.728e+05,538.46,0,0.85487,0,1,0.070443,0.070443,0,0
1.716e-05,1.153e-11,0,0,-4.8398e+17,57.005,3657.1,0.3373,1.9181e+07,3.6774e-10,1818,0.66271,7.7183e+05,538.43,0,0.85379,0,1,0.070566,0.070566,0,0
1.716e-05,1.1527e-11,0,0,-4.8753e+17,56.902,3665.5,0.36684,1.9146e+07,3.6994e-10,1826,0.66496,7.7086e+05,538.41,0,0.85272,0,1,0.070689,0.070689,0,0
1.716e-05,1.1524e-11,0,0,-4.9109e+17,56.798,3673.8,0.39638,1.911e+07,3.7214e-10,1834,0.66721,7.6989e+05,538.38,0,0.85164,0,1,0.070812,0.070812,0,0
1.716e-05,1.1522e-11,0,0,-4.9464e+17,56.695,3682.1,0.42592,1.9075e+07,3.7434e-10,1842,0.66946,7.6892e+05,538.35,0,0.85057,0,1,0.070935,0.070935,0,0
1.716e-05,1.1519e-11,0,0,-4.9819e+17,56.591,3690.4,0.45546,1.904e+07,3.7654e-10,1850,0.67171,7.6795e+05,538.33,0,0.8495,0,1,0.071058,0.071058,0,0
1.716e-05,1.1516e-11,0,0,-5.0186e+17,56.486,3698.6,0.46356,1.9004e+07,3.7879e-10,1857.9,0.67399,7.6695e+05,538.3,0,0.84839,0,1,0.071181,0.071181,0,0
1.716e-05,1.1514e-11,0,0,-5.0554e+17,56.38,3706.8,0.46903,1.8968e+07,3.8104e-10,1865.7,0.67627,7.6594e+05,538.27,0,0.84728,0,1,0.071303,0.071303,0,0
1.716e-05,1.1511e-11,0,0,-5.0921e+17,56.273,3715,0.47451,1.8932e+07,3.833e-10,1873.6,0.67855,7.6494e+05,538.24,0,0.84617,0,1,0.071426,0.071426,0,0
1.716e-05,1.1509e-11,0,0,-5.1289e+17,56.167,3723.2,0.47998,1.8896e+07,3.8555e-10,1881.5,0.68084,7.6393e+05,538.22,0,0.84506,0,1,0.071549,0.071549,0,0
1.716e-05,1.1506e-11,0,0,-5.1657e+17,56.061,3731.4,0.48546,1.8859e+07,3.878e-10,1889.4,0.68312,7.6293e+05,538.19,0,0.84395,0,1,0.071672,0.071672,0,0
1.716e-05,1.1504e-11,0,0,-5.2027e+17,55.955,3739.5,0.4952,1.8823e+07,3.9008e-10,1897.2,0.68541,7.6192e+05,538.16,0,0.84283,0,1,0.071795,0.071795,0,0
1.716e-05,1.1503e-11,0,0,-5.2408e+17,55.846,3747.5,0.51978,1.8786e+07,3.9241e-10,1905.1,0.68771,7.6088e+05,538.13,0,0.84168,0,1,0.071918,0.071918,0,0
1.716e-05,1.1501e-11,0,0,-5.2789e+17,55.737,3755.4,0.54436,1.8749e+07,3.9475e-10,1912.9,0.69002,7.5984e+05,538.1,0,0.84053,0,1,0.072041,0.072041,0,0
1.716e-05,1.15e-11,0,0,-5.3169e+17,55.628,3763.4,0.56894,1.8712e+07,3.9709e-10,1920.7,0.69232,7.588e+05,538.08,0,0.83938,0,1,0.072164,0.072164,0,0
1.716e-05,1.1499e-11,0,0,-5.355e+17,55.519,3771.4,0.59352,1.8675e+07,3.9943e-10,1928.5,0.69463,7.5776e+05,538.05,0,0.83823,0,1,0.072287,0.072287,0,0
1.716e-05,1.1497e-11,0,0,-5.393e+17,55.41,3779.4,0.61809,1.8638e+07,4.0177e-10,1936.3,0.69694,7.5672e+05,538.02,0,0.83708,0,1,0.07241,0.07241,0,0
1.716e-05,1.1496e-11,0,0,-5.4319e+17,55.299,3787.2,0.62217,1.86e+07,4.0416e-10,1944,0.69926,7.5566e+05,537.99,0,0.83591,0,1,0.072533,0.072533,0,0
1.716e-05,1.1496e-11,0,0,-5.4713e+17,55.188,3795,0.60985,1.8562e+07,4.066e-10,1951.8,0.7016,7.5458e+05,537.96,0,0.83471,0,1,0.072656,0.072656,0,0
1.716e-05,1.1495e-11,0,0,-5.5108e+17,55.076,3802.7,0.59753,1.8524e+07,4.0904e-10,1959.5,0.70393,7.535e+05,537.93,0,0.83352,0,1,0.072779,0.072779,0,0
1.716e-05,1.1495e-11,0,0,-5.5502e+17,54.964,3810.5,0.58521,1.8486e+07,4.1147e-10,1967.3,0.70627,7.5243e+05,537.9,0,0.83233,0,1,0.072902,0.072902,0,0
1.716e-05,1.1495e-11,0,0,-5.5897e+17,54.852,3818.3,0.57289,1.8448e+07,4.1391e-10,1975,0.7086,7.5135e+05,537.87,0,0.83114,0,1,0.073025,0.073025,0,0
1.716e-05,1.1494e-11,0,0,-5.6291e+17,54.74,3826,0.56057,1.841e+07,4.1635e-10,1982.8,0.71094,7.5027e+05,537.84,0,0.82995,0,1,0.073148,0.073148,0,0
1.716e-05,1.1494e-11,0,0,-5.6697e+17,54.625,3833.6,0.55666,1.8371e+07,4.1884e-10,1990.4,0.71331,7.4916e+05,537.81,0,0.82872,0,1,0.07327,0.07327,0,0
1.716e-05,1.1494e-11,0,0,-5.7104e+17,54.511,3841.2,0.55382,1.8332e+07,4.2135e-10,1998.1,0.71568,7.4805e+05,537.78,0,0.82749,0,1,0.073393,0.073393,0,0
1.716e-05,1.1494e-11,0,0,-5.7511e+17,54.396,3848.8,0.55098,1.8293e+07,4.2385e-10,2005.7,0.71805,7.4694e+05,537.75,0,0.82626,0,1,0.073516,0.073516,0,0
1.716e-05,1.1494e-11,0,0,-5.7919e+17,54.282,3856.4,0.54813,1.8254e+07,4.2635e-10,2013.3,0.72042,7.4583e+05,537.72,0,0.82503,0,1,0.073639,0.073639,0,0
1.716e-05,1.1494e-11,0,0,-5.8326e+17,54.167,3864,0.54529,1.8215e+07,4.2885e-10,2021,0.72279,7.4472e+05,537.69,0,0.8238,0,1,0.073762,0.073762,0,0
1.716e-05,1.1494e-11,0,0,-5.8736e+17,54.052,3871.5,0.53603,1.8176e+07,4.3138e-10,2028.5,0.72517,7.4359e+05,537.66,0,0.82256,0,1,0.073885,0.073885,0,0
1.716e-05,1.1495e-11,0,0,-5.9158e+17,53.935,3878.9,0.50406,1.8136e+07,4.3397e-10,2036,0.72757,7.4244e+05,537.63,0,0.82129,0,1,0.074008,0.074008,0,0
1.716e-05,1.1496e-11,0,0,-5.9579e+17,53.817,3886.2,0.47209,1.8096e+07,4.3656e-10,2043.5,0.72996,7.4129e+05,537.6,0,0.82001,0,1,0.074131,0.074131,0,0
1.716e-05,1.1497e-11,0,0,-6.0001e+17,53.699,3893.5,0.44012,1.8056e+07,4.3915e-10,2051,0.73236,7.4014e+05,537.57,0,0.81874,0,1,0.074254,0.074254,0,0
1.716e-05,1.1498e-11,0,0,-6.0423e+17,53.582,3900.8,0.40814,1.8016e+07,4.4174e-10,2058.4,0.73476,7.3899e+05,537.54,0,0.81747,0,1,0.074377,0.074377,0,0
1.716e-05,1.1499e-11,0,0,-6.0844e+17,53.464,3908.1,0.37617,1.7976e+07,4.4433e-10,2065.9,0.73715,7.3784e+05,537.51,0,0.81619,0,1,0.0745,0.0745,0,0
1.716e-05,1.15e-11,0,0,-6.1272e+17,53.346,3915.3,0.37676,1.7935e+07,4.4695e-10,2073.3,0.73957,7.3667e+05,537.47,0,0.8149,0,1,0.074623,0.074623,0,0
1.716e-05,1.1501e-11,0,0,-6.1706e+17,53.226,3922.4,0.40374,1.7894e+07,4.496e-10,2080.6,0.74199,7.3548e+05,537.44,0,0.81359,0,1,0.074746,0.074746,0,0
1.716e-05,1.1502e-11,0,0,-6.2139e+17,53.106,3929.5,0.4307,1.7854e+07,4.5224e-10,2087.9,0.74442,7.343e+05,537.41,0,0.81228,0,1,0.074869,0.074869,0,0
1.716e-05,1.1503e-11,0,0,-6.2573e+17,52.986,3936.6,0.45767,1.7813e+07,4.5489e-10,2095.2,0.74684,7.3312e+05,537.38,0,0.81097,0,1,0.074992,0.074992,0,0
1.716e-05,1.1504e-11,0,0,-6.3006e+17,52.867,3943.7,0.48465,1.7772e+07,4.5754e-10,2102.5,0.74926,7.3193e+05,537.35,0,0.80966,0,1,0.075115,0.075115,0,0
1.716e-05,1.1505e-11,0,0,-6.3439e+17,52.747,3950.8,0.51161,1.7732e+07,4.6018e-10,2109.8,0.75169,7.3075e+05,537.31,0,0.80835,0,1,0.075237,0.075237,0,0
1.716e-05,1.1506e-11,0,0,-6.3885e+17,52.625,3957.6,0.55511,1.769e+07,4.6287e-10,2116.9,0.75413,7.2953e+05,537.28,0,0.80701,0,1,0.07536,0.07536,0,0
1.716e-05,1.1507e-11,0,0,-6.4332e+17,52.502,3964.3,0.60077,1.7648e+07,4.6556e-10,2123.9,0.75657,7.2831e+05,537.25,0,0.80565,0,1,0.075483,0.075483,0,0
1.716e-05,1.1508e-11,0,0,-6.478e+17,52.38,3971.1,0.64642,1.7607e+07,4.6825e-10,2131,0.75901,7.2709e+05,537.21,0,0.8043,0,1,0.075606,0.075606,0,0
1.716e-05,1.1509e-11,0,0,-6.5227e+17,52.258,3977.8,0.69207,1.7565e+07,4.7094e-10,2138.1,0.76146,7.2587e+05,537.18,0,0.80295,0,1,0.075729,0.075729,0,0
1.716e-05,1.151e-11,0,0,-6.5674e+17,52.135,3984.6,0.73773,1.7523e+07,4.7364e-10,2145.2,0.7639,7.2465e+05,537.15,0,0.8016,0,1,0.075852,0.075852,0,0
1.716e-05,1.1512e-11,0,0,-6.6125e+17,52.012,3991.3,0.76309,1.7482e+07,4.7635e-10,2152.2,0.76635,7.2342e+05,537.11,0,0.80024,0,1,0.075975,0.075975,0,0
1.716e-05,1.1514e-11,0,0,-6.6585e+17,51.887,3997.7,0.71528,1.7439e+07,4.7914e-10,2159.1,0.76882,7.2216e+05,537.08,0,0.79885,0,1,0.076098,0.076098,0,0
1.716e-05,1.1515e-11,0,0,-6.7045e+17,51.762,4004.2,0.66746,1.7397e+07,4.8193e-10,2166,0.77129,7.209e+05,537.05,0,0.79746,0,1,0.076221,0.076221,0,0
1.716e-05,1.1517e-11,0,0,-6.7506e+17,51.638,4010.7,0.61965,1.7354e+07,4.8472e-10,2173,0.77376,7.1965e+05,537.01,0,0.79607,0,1,0.076344,0.076344,0,0
1.716e-05,1.1519e-11,0,0,-6.7966e+17,51.513,4017.2,0.57183,1.7312e+07,4.8751e-10,2179.9,0.77623,7.1839e+05,536.98,0,0.79468,0,1,0.076467,0.076467,0,0
1.716e-05,1.1521e-11,0,0,-6.8426e+17,51.388,4023.7,0.52402,1.7269e+07,4.903e-10,2186.8,0.77871,7.1713e+05,536.94,0,0.79329,0,1,0.07659,0.07659,0,0
1.716e-05,1.1523e-11,0,0,-6.8893e+17,51.262,4030,0.51184,1.7227e+07,4.9314e-10,2193.6,0.78119,7.1586e+05,536.91,0,0.79188,0,1,0.076713,0.076713,0,0
1.716e-05,1.1526e-11,0,0,-6.9366e+17,51.135,4036.1,0.5289,1.7183e+07,4.9601e-10,2200.4,0.78368,7.1456e+05,536.87,0,0.79045,0,1,0.076836,0.076836,0,0
1.716e-05,1.1528e-11,0,0,-6.9839e+17,51.008,4042.2,0.54596,1.714e+07,4.9888e-10,2207.1,0.78617,7.1327e+05,536.84,0,0.78902,0,1,0.076959,0.076959,0,0
1.716e-05,1.1531e-11,0,0,-7.0312e+17,50.881,4048.4,0.56302,1.7097e+07,5.0176e-10,2213.8,0.78866,7.1198e+05,536.8,0,0.78759,0,1,0.077082,0.077082,0,0
1.716e-05,1.1533e-11,0,0,-7.0785e+17,50.754,4054.5,0.58008,1.7054e+07,5.0463e-10,2220.5,0.79115,7.1069e+05,536.77,0,0.78616,0,1,0.077204,0.077204,0,0
1.716e-05,1.1536e-11,0,0,-7.1258e+17,50.626,4060.6,0.59714,1.7011e+07,5.0751e-10,2227.3,0.79363,7.094e+05,536.73,0,0.78473,0,1,0.077327,0.077327,0,0
1.716e-05,1.1539e-11,0,0,-7.1743e+17,50.497,4066.5,0.58145,1.6967e+07,5.1046e-10,2233.8,0.79615,7.0808e+05,536.7,0,0.78327,0,1,0.07745,0.07745,0,0
1.716e-05,1.1542e-11,0,0,-7.2229e+17,50.368,4072.4,0.56135,1.6923e+07,5.1342e-10,2240.3,0.79868,7.0675e+05,536.66,0,0.7818,0,1,0.077573,0.077573,0,0
1.716e-05,1.1545e-11,0,0,-7.2715e+17,50.239,4078.2,0.54125,1.6879e+07,5.1638e-10,2246.8,0.8012,7.0542e+05,536.62,0,0.78033,0,1,0.077696,0.077696,0,0
1.716e-05,1.1548e-11,0,0,-7.3201e+17,50.109,4084,0.52115,1.6835e+07,5.1934e-10,2253.3,0.80372,7.0409e+05,536.59,0,0.77886,0,1,0.077819,0.077819,0,0
1.716e-05,1.1551e-11,0,0,-7.3687e+17,49.98,4089.9,0.50105,1.6791e+07,5.223e-10,2259.8,0.80625,7.0277e+05,536.55,0,0.7774,0,1,0.077942,0.077942,0,0
1.716e-05,1.1554e-11,0,0,-7.4175e+17,49.85,4095.7,0.49935,1.6747e+07,5.2527e-10,2266.3,0.80877,7.0143e+05,536.52,0,0.77592,0,1,0.078065,0.078065,0,0
1.716e-05,1.1557e-11,0,0,-7.4673e+17,49.719,4101.1,0.56531,1.6703e+07,5.2828e-10,2272.5,0.81131,7.0007e+05,536.48,0,0.77441,0,1,0.078188,0.078188,0,0
1.716e-05,1.156e-11,0,0,-7.5172e+17,49.588,4106.5,0.63127,1.6658e+07,5.3129e-10,2278.8,0.81384,6.9871e+05,536.44,0,0.77291,0,1,0.078311,0.078311,0,0
1.716e-05,1.1563e-11,0,0,-7.567e+17,49.457,4112,0.69723,1.6613e+07,5.343e-10,2285,0.81638,6.9735e+05,536.41,0,0.77141,0,1,0.078434,0.078434,0,0
1.716e-05,1.1566e-11,0,0,-7.6168e+17,49.326,4117.4,0.76319,1.6569e+07,5.3732e-10,2291.3,0.81891,6.9599e+05,536.37,0,0.7699,0,1,0.078557,0.078557,0,0
1.716e-05,1.1569e-11,0,0,-7.6666e+17,49.194,4122.9,0.82914,1.6524e+07,5.4033e-10,2297.5,0.82144,6.9463e+05,536.33,0,0.7684,0,1,0.07868,0.07868,0,0
1.716e-05,1.1572e-11,0,0,-7.7172e+17,49.062,4128.1,0.84703,1.6479e+07,5.434e-10,2303.7,0.82399,6.9325e+05,536.29,0,0.76687,0,1,0.078803,0.078803,0,0
1.716e-05,1.1576e-11,0,0,-7.7684e+17,48.928,4133.2,0.82498,1.6434e+07,5.4653e-10,2309.7,0.82655,6.9185e+05,536.26,0,0.76532,0,1,0.078926,0.078926,0,0
1.716e-05,1.158e-11,0,0,-7.8196e+17,48.795,4138.2,0.80292,1.6388e+07,5.4965e-10,2315.8,0.82911,6.9045e+05,536.22,0,0.76377,0,1,0.079048,0.079048,0,0
1.716e-05,1.1583e-11,0,0,-7.8708e+17,48.661,4143.3,0.78087,1.6343e+07,5.5278e-10,2321.9,0.83166,6.8905e+05,536.18,0,0.76223,0,1,0.079171,0.079171,0,0
1.716e-05,1.1587e-11,0,0,-7.922e+17,48.527,4148.3,0.75881,1.6298e+07,5.559e-10,2327.9,0.83422,6.8766e+05,536.14,0,0.76068,0,1,0.079294,0.079294,0,0
1.716e-05,1.1591e-11,0,0,-7.9732e+17,48.394,4153.4,0.73676,1.6252e+07,5.5903e-10,2334,0.83678,6.8626e+05,536.1,0,0.75913,0,1,0.079417,0.079417,0,0
1.716e-05,1.1595e-11,0,0,-8.0253e+17,48.259,4158.2,0.71653,1.6207e+07,5.6224e-10,2339.8,0.83936,6.8483e+05,536.07,0,0.75756,0,1,0.07954,0.07954,0,0
1.716e-05,1.16e-11,0,0,-8.0776e+17,48.124,4162.9,0.69655,1.6161e+07,5.6546e-10,2345.6,0.84195,6.834e+05,536.03,0,0.75598,0,1,0.079663,0.079663,0,0
1.716e-05,1.1605e-11,0,0,-8.1299e+17,47.989,4167.6,0.67657,1.6115e+07,5.6868e-10,2351.4,0.84453,6.8198e+05,535.99,0,0.7544,0,1,0.079786,0.079786,0,0
1.716e-05,1.1609e-11,0,0,-8.1822e+17,47.854,4172.3,0.6566,1.6069e+07,5.7191e-10,2357.1,0.84712,6.8055e+05,535.95,0,0.75282,0,1,0.079909,0.079909,0,0
